interpolation,generation,individual,AU,expression,score
0,1,22,"[0.783642396915988, 0.19238433788143516, 0.9166190670389006, 0.580503492068178, 0.05163059556564664, 0.6536831255840816, 0.8047670646027015, 0.9563981084103661, 0.6047766697419328, 0.2586834646386089, 0.9318161428404761, 0.8119575351455568, 0.5577610902480591, 0.8141206539905979, 0.01814930117341451, 0.9490362074643408, 0.07891868955131831]","[0.0007948698475956917, 0.0010428497334942222, 0.005590813234448433, 0.6583826541900635, 0.3178401589393616, 0.0005095931119285524, 0.01583903282880783]",0.7819911112148201
0,1,23,"[0.2879099810490795, 0.1993295710497992, 0.43705181272451, 0.7645265386836133, 0.4991903042079855, 0.23355505394287868, 0.45478751418943364, 0.12066976018434783, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[8.574894309276715e-05, 2.6292818802176043e-05, 0.00018004898447543383, 0.9975752234458923, 9.730436431709677e-05, 0.0002508228935766965, 0.0017845991533249617]",0.999990822822431
0,1,24,"[0.7773412563382298, 0.4948390893400607, 0.1747907478166606, 0.47654591903232557, 0.028544511327927125, 0.23614585437064084, 0.841001058442568, 0.4948798463394475, 0.7372827000100003, 0.4210925350965309, 0.16379940976505236, 0.3430897357856403, 0.7083379273429772, 0.3724696472730685, 0.31583478013723265, 0.10006624632345851, 0.38313506480837956]","[3.7665708077838644e-05, 9.342275006929412e-06, 8.602638263255358e-05, 0.999489426612854, 6.69428045512177e-05, 4.180716859991662e-05, 0.0002687118831090629]",0.9999996519730396
0,1,25,"[0.4111580795700397, 0.06438862376502275, 0.6744858099574563, 0.17973534468084884, 0.8222731901701918, 0.19806280088640627, 0.2555658866316721, 0.9844687416087715, 0.3415653166899335, 0.23059342357837687, 0.7573706386849538, 0.31040650498116495, 0.22363396370522615, 0.2662624760006541, 0.3334977066555802, 0.08228772171595622, 0.6353472762742152]","[0.003539935452863574, 0.0019506398821249604, 0.010724341496825218, 0.9390475749969482, 0.04022778198122978, 0.002410250250250101, 0.002099420642480254]",0.9945249629303143
0,1,26,"[0.42231105129614255, 0.07578761762268482, 0.1051490819257268, 0.45570805278213145, 0.2532292857434987, 0.4921472844904192, 0.1502361999446944, 0.8936116623162997, 0.5083305192459421, 0.7889493672564463, 0.4009188138598302, 0.7476819687861022, 0.4915648488334253, 0.1257415266937163, 0.3680308098380418, 0.62731191381833, 0.20433143833492307]","[3.851995279546827e-05, 1.959493602043949e-05, 8.473455818602815e-05, 0.9990878105163574, 6.779779505450279e-05, 0.00017174571985378861, 0.0005298494361341]",0.999998844029094
0,1,27,"[0.4111580795700397, 0.06438862376502275, 0.6744858099574563, 0.17973534468084884, 0.8769089072535308, 0.8444304040501156, 0.7650073390702756, 0.8314886482007142, 0.4691445820332796, 0.7868224382452023, 0.5486872720854067, 0.6489760063707997, 0.2894525129193819, 0.2988938448193347, 0.09062009640023028, 0.5727467780288006, 0.7214559170556261]","[3.6606805224437267e-05, 1.9803734176093712e-05, 8.517459355061874e-05, 0.9994091987609863, 0.00010431431292090565, 0.00010758753342088312, 0.00023735364084132016]",0.9999995631736345
0,1,28,"[0.7773412563382298, 0.4948390893400607, 0.1747907478166606, 0.47654591903232557, 0.028544511327927125, 0.23614585437064084, 0.4831932712468272, 0.9177431050939839, 0.6375567427565361, 0.5770385789266569, 0.21413397515839305, 0.4696541279537183, 0.9503870761245886, 0.01723770971762173, 0.8872264957474161, 0.47129187617249224, 0.22300959059030334]","[0.00013116288755554706, 2.1255866158753633e-05, 0.00010399365419289097, 0.9991793036460876, 0.00011244566849200055, 9.087709622690454e-05, 0.0003608797851484269]",0.9999991468504054
0,1,29,"[0.7620244103608135, 0.28018883960681285, 0.965791484804476, 0.9710220871481122, 0.7796129068194186, 0.2685339812562131, 0.16051213737265357, 0.707610333617208, 0.34112591604748665, 0.13802297927191387, 0.3660584356607486, 0.30312309751775635, 0.5193799092088465, 0.6368694449561174, 0.9359265850927596, 0.9426494352111753, 0.12455027857542444]","[5.654786218656227e-05, 1.582626464369241e-05, 1.1550695489859208e-05, 0.9995290040969849, 3.543693310348317e-05, 0.00029821929638274014, 5.353062806534581e-05]",0.9999996815252563
0,2,0,"[0.24510131501845067, 0.12263693651047114, 0.04529796823834664, 0.5538071181002275, 0.0860506487010817, 0.38466111724311247, 0.48215737483875554, 0.3265857748228306, 0.8365297375249819, 0.07383247499487283, 0.512369444586777, 0.6448180808442301, 0.02748964745975957, 0.484152762623444, 0.948023567912651, 0.9245845475609443, 0.28120401937893535]","[1.9637069271993823e-05, 6.359380677167792e-06, 1.5813913705642335e-05, 0.9997619986534119, 1.597237860551104e-05, 9.052705718204379e-05, 8.967852045316249e-05]",0.999999926186721
0,2,1,"[0.42231105129614255, 0.07578761762268482, 0.1051490819257268, 0.45570805278213145, 0.2532292857434987, 0.4921472844904192, 0.1502361999446944, 0.8936116623162997, 0.5083305192459421, 0.7889493672564463, 0.4009188138598302, 0.7476819687861022, 0.4915648488334253, 0.1257415266937163, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[5.231628892943263e-05, 1.8232241927762516e-05, 9.35440111788921e-05, 0.9990297555923462, 5.0300230213906616e-05, 0.00021303302492015064, 0.0005428747972473502]",0.9999987041796703
0,2,2,"[0.783642396915988, 0.19238433788143516, 0.9166190670389006, 0.580503492068178, 0.3553982906756634, 0.1025042037777687, 0.32028792284380136, 0.9563981084103661, 0.6047766697419328, 0.2586834646386089, 0.21413397515839305, 0.4696541279537183, 0.9503870761245886, 0.01723770971762173, 0.8872264957474161, 0.47129187617249224, 0.9461743361991447]","[0.03226407989859581, 0.001963511575013399, 0.0018259035423398018, 0.7985722422599792, 0.1570635586977005, 0.0020353521686047316, 0.006275427993386984]",0.933666213132937
0,2,3,"[0.42275037733225507, 0.8505787299656735, 0.0737215124206918, 0.046762664471267645, 0.3553982906756634, 0.1025042037777687, 0.32028792284380136, 0.3497219015559524, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7315055646482805, 0.2926135878101398, 0.5681070993594455]","[5.359901115298271e-05, 2.5656727302703075e-05, 0.000505958974827081, 0.9989712238311768, 0.00013692288484890014, 0.00017728147213347256, 0.0001293666282435879]",0.9999986151816673
0,2,4,"[0.24510131501845067, 0.12263693651047114, 0.04529796823834664, 0.5538071181002275, 0.7796129068194186, 0.2685339812562131, 0.16051213737265357, 0.707610333617208, 0.34112591604748665, 0.13802297927191387, 0.3660584356607486, 0.30312309751775635, 0.5193799092088465, 0.6368694449561174, 0.9359265850927596, 0.9426494352111753, 0.28120401937893535]","[3.777677920879796e-05, 1.868987783382181e-05, 1.5336867363657802e-05, 0.9986590147018433, 2.1971271053189412e-05, 0.0011546724708750844, 9.251326991943642e-05]",0.9999968574368572
0,2,5,"[0.6642715851686308, 0.4846860158098967, 0.1202982155431781, 0.13514323958970675, 0.14488932167470525, 0.778708690349109, 0.45478751418943364, 0.12066976018434783, 0.722704543579729, 0.14766494998974566, 0.3113165093652136, 0.7288144310622894, 0.1425487056519773, 0.6809196331835027, 0.7315055646482805, 0.2926135878101398, 0.5681070993594455]","[0.00017866694543045014, 4.798663212568499e-05, 0.0016951794968917966, 0.9957894682884216, 0.0005051427287980914, 0.0002132813388016075, 0.001570283668115735]",0.9999765971156805
0,2,6,"[0.42275037733225507, 0.8505787299656735, 0.0737215124206918, 0.046762664471267645, 0.3553982906756634, 0.1025042037777687, 0.32028792284380136, 0.3497219015559524, 0.5286184670752334, 0.6100528782313471, 0.8789523454416855, 0.9197430700876494, 0.7707115369086073, 0.07394493841728123, 0.15608960588281173, 0.5952535733166641, 0.7214559170556261]","[0.00017747213132679462, 7.97976681496948e-05, 0.001248784363269806, 0.9954089522361755, 0.0018678028136491776, 0.00011529184848768637, 0.0011018255027011037]",0.9999726089550197
0,2,7,"[0.2879099810490795, 0.1993295710497992, 0.43705181272451, 0.7645265386836133, 0.4991903042079855, 0.23355505394287868, 0.45478751418943364, 0.12066976018434783, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[8.574894309276715e-05, 2.6292818802176043e-05, 0.00018004898447543383, 0.9975752234458923, 9.730436431709677e-05, 0.0002508228935766965, 0.0017845991533249617]",0.999990822822431
0,2,8,"[0.7118919006168358, 0.9580188798092686, 0.9289449348802788, 0.92269670392351, 0.46352429357496916, 0.4985985727957133, 0.8399017230055729, 0.3980182353646049, 0.799432329684652, 0.06196399356092941, 0.44813818945728645, 0.28229763597425517, 0.10250555616830004, 0.19541613816017567, 0.10780777025312349, 0.5512769148072182, 0.23225853344461422]","[0.0498494878411293, 0.0020644403994083405, 0.007134706247597933, 0.9116533994674683, 0.02013474889099598, 0.0012650409480556846, 0.007898103445768356]",0.9891853523093763
0,2,9,"[0.24510131501845067, 0.7539404876178254, 0.041924887059930915, 0.10382976795353016, 0.09464775468028164, 0.14031223886112376, 0.4052166320234485, 0.4997001677346854, 0.6302110346825658, 0.0790871092868175, 0.3225262704681482, 0.16152460716768313, 0.08745656399327117, 0.2906149264429091, 0.8764890258081677, 0.9245845475609443, 0.28120401937893535]","[3.665089752757922e-05, 1.710418837319594e-05, 2.1759860828751698e-05, 0.9993532299995422, 3.09597235172987e-05, 0.0005128397606313229, 2.7450489142211154e-05]",0.9999993148625795
0,2,10,"[0.7773412563382298, 0.4948390893400607, 0.1747907478166606, 0.47654591903232557, 0.028544511327927125, 0.1025042037777687, 0.32028792284380136, 0.3497219015559524, 0.5286184670752334, 0.6100528782313471, 0.9409560490390442, 0.4696541279537183, 0.9503870761245886, 0.01723770971762173, 0.8872264957474161, 0.47129187617249224, 0.22300959059030334]","[0.00025729366461746395, 0.00012892115046270192, 0.002357153920456767, 0.9828442335128784, 0.0029033899772912264, 0.0004663009603973478, 0.011042649857699871]",0.999569453455116
0,2,11,"[0.7619180938885474, 0.6241575637696927, 0.6229060601761737, 0.36765902149591956, 0.43853598701812546, 0.9473827146659672, 0.17924739132121037, 0.9639279625911937, 0.45942053603874866, 0.4893429415306374, 0.565937068937368, 0.03923868501969874, 0.28673831179235487, 0.1153589841872753, 0.9706175670008258, 0.3235852826139186, 0.03480686484104667]","[4.5695203880313784e-05, 1.534505827294197e-05, 0.00013403440243564546, 0.9994505047798157, 6.369302718667313e-05, 0.0001638553658267483, 0.00012687592243310064]",0.9999996307633772
0,2,12,"[0.4111580795700397, 0.06438862376502275, 0.6744858099574563, 0.17973534468084884, 0.8222731901701918, 0.19806280088640627, 0.2555658866316721, 0.9844687416087715, 0.3415653166899335, 0.23059342357837687, 0.3113165093652136, 0.7288144310622894, 0.22363396370522615, 0.2662624760006541, 0.3334977066555802, 0.08228772171595622, 0.6353472762742152]","[0.0010284257587045431, 0.0006637322367168963, 0.02344026044011116, 0.9474936127662659, 0.023622363805770874, 0.001230736612342298, 0.0025208801962435246]",0.9961262496687927
0,2,13,"[0.47248984034891217, 0.4846860158098967, 0.1202982155431781, 0.13514323958970675, 0.14488932167470525, 0.778708690349109, 0.23736633121091555, 0.7038154925477125, 0.18875378706532686, 0.4893429415306374, 0.8733925495033152, 0.5477107288887125, 0.7083379273429772, 0.3724696472730685, 0.31583478013723265, 0.10006624632345851, 0.38313506480837956]","[0.0002503877622075379, 0.00017509063764009625, 0.0020733075216412544, 0.9878848195075989, 0.005248157307505608, 0.00016307126497849822, 0.004205208271741867]",0.9998035769228238
0,2,14,"[0.2879099810490795, 0.1993295710497992, 0.43705181272451, 0.7645265386836133, 0.4991903042079855, 0.23355505394287868, 0.45478751418943364, 0.12066976018434783, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[8.574894309276715e-05, 2.6292818802176043e-05, 0.00018004898447543383, 0.9975752234458923, 9.730436431709677e-05, 0.0002508228935766965, 0.0017845991533249617]",0.999990822822431
0,2,15,"[0.7773412563382298, 0.4948390893400607, 0.1747907478166606, 0.47654591903232557, 0.028544511327927125, 0.23614585437064084, 0.841001058442568, 0.4948798463394475, 0.7372827000100003, 0.4210925350965309, 0.16379940976505236, 0.3430897357856403, 0.5577610902480591, 0.8141206539905979, 0.01814930117341451, 0.9490362074643408, 0.38313506480837956]","[4.748122955788858e-05, 1.4090666809352115e-05, 7.322963210754097e-05, 0.9985460042953491, 0.00011522803106345236, 4.7910070861689746e-05, 0.0011562221916392446]",0.9999965256582674
0,2,16,"[0.14456943522496157, 0.568342434800174, 0.1747907478166606, 0.47654591903232557, 0.028544511327927125, 0.23614585437064084, 0.4831932712468272, 0.9177431050939839, 0.6375567427565361, 0.5770385789266569, 0.21413397515839305, 0.4696541279537183, 0.9503870761245886, 0.01723770971762173, 0.5892763973669578, 0.3817793242550864, 0.9747952082793171]","[0.0007667996687814593, 5.932382555329241e-05, 0.00029976945370435715, 0.9979103207588196, 0.0004808115481864661, 0.00010058903717435896, 0.0003823582665063441]",0.9999945643821521
0,2,17,"[0.8248691389238286, 0.45596338849585205, 0.08143232853664839, 0.47654591903232557, 0.028544511327927125, 0.23614585437064084, 0.841001058442568, 0.4948798463394475, 0.7372827000100003, 0.5770385789266569, 0.21413397515839305, 0.4696541279537183, 0.9503870761245886, 0.01723770971762173, 0.8872264957474161, 0.47129187617249224, 0.22300959059030334]","[7.58555979700759e-05, 1.3733440937357955e-05, 9.505634807283059e-05, 0.9992678761482239, 8.680248720338568e-05, 7.20680327503942e-05, 0.0003886123886331916]",0.9999992852682155
0,2,18,"[0.47248984034891217, 0.592043663750887, 0.47386143033646055, 0.5303775553413002, 0.4991903042079855, 0.23355505394287868, 0.45478751418943364, 0.12066976018434783, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[0.00011030612949980423, 3.344827564433217e-05, 0.0004133177571929991, 0.9966745376586914, 0.00019969991990365088, 0.00016933205188252032, 0.0023993593640625477]",0.999982931703659
0,2,19,"[0.7118919006168358, 0.9580188798092686, 0.9289449348802788, 0.92269670392351, 0.46352429357496916, 0.778708690349109, 0.5844617418996724, 0.9847276618706997, 0.722704543579729, 0.43041520081561424, 0.3113165093652136, 0.7288144310622894, 0.1425487056519773, 0.6809196331835027, 0.7315055646482805, 0.2926135878101398, 0.5681070993594455]","[0.00018768635345622897, 2.5895591534208506e-05, 0.00047552192700095475, 0.9987931251525879, 0.00010430360998725519, 0.00017302781634498388, 0.00024036054674070328]",0.99999818284419
0,2,20,"[0.7118919006168358, 0.9580188798092686, 0.9289449348802788, 0.92269670392351, 0.46352429357496916, 0.778708690349109, 0.32028792284380136, 0.3497219015559524, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6809196331835027, 0.7315055646482805, 0.2926135878101398, 0.5681070993594455]","[7.547775749117136e-05, 2.287297320435755e-05, 0.0004084784013684839, 0.9986162185668945, 7.492224540328607e-05, 0.000339128338964656, 0.0004629578616004437]",0.9999975771229215
0,2,21,"[0.4656466393556322, 0.12263693651047114, 0.04529796823834664, 0.5538071181002275, 0.0860506487010817, 0.38466111724311247, 0.48215737483875554, 0.3265857748228306, 0.3415653166899335, 0.23059342357837687, 0.7573706386849538, 0.31040650498116495, 0.22363396370522615, 0.2662624760006541, 0.3334977066555802, 0.08228772171595622, 0.6353472762742152]","[0.00015086880011949688, 6.194927118485793e-05, 0.0005097055109217763, 0.9974406957626343, 0.0006075031124055386, 0.00013070934801362455, 0.0010985647095367312]",0.9999915705736194
0,2,22,"[0.8248691389238286, 0.45596338849585205, 0.08143232853664839, 0.005292766764996237, 0.9999938395782185, 0.6496085819373214, 0.5850252840076059, 0.8314886482007142, 0.4691445820332796, 0.7868224382452023, 0.5486872720854067, 0.6448180808442301, 0.02748964745975957, 0.484152762623444, 0.948023567912651, 0.16378337279588417, 0.5346914647676472]","[0.00024069986829999834, 5.6018136092461646e-05, 0.00028344691963866353, 0.9983457326889038, 0.00016365942428819835, 0.0003475796547718346, 0.0005627534701488912]",0.9999966576955572
0,2,23,"[0.2879099810490795, 0.1993295710497992, 0.43705181272451, 0.7645265386836133, 0.4991903042079855, 0.23355505394287868, 0.45478751418943364, 0.12066976018434783, 0.7688947339819673, 0.6067749264859708, 0.9257600263427973, 0.22092829401730263, 0.19947952489372722, 0.6799814798668893, 0.7415564083647812, 0.1747782761045542, 0.2690221324926394]","[8.574894309276715e-05, 2.6292818802176043e-05, 0.00018004898447543383, 0.9975752234458923, 9.730436431709677e-05, 0.0002508228935766965, 0.0017845991533249617]",0.999990822822431
0,2,24,"[0.6642715851686308, 0.4846860158098967, 0.1202982155431781, 0.13514323958970675, 0.14488932167470525, 0.778708690349109, 0.45478751418943364, 0.12066976018434783, 0.722704543579729, 0.43041520081561424, 0.3113165093652136, 0.7288144310622894, 0.1425487056519773, 0.6809196331835027, 0.7315055646482805, 0.2926135878101398, 0.5681070993594455]","[6.837183173047379e-05, 1.7392259906046093e-05, 0.0003126983065158129, 0.9988884329795837, 0.00019628286827355623, 5.964663068880327e-05, 0.0004572705365717411]",0.9999984104803016
